timestamp,object,message
2026-06-24T02:45:26.437Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-autolink/0.42.14/flexmark-ext-autolink-0.42.14.jar (9.4 kB at 13 kB/s)
2026-06-24T02:45:26.437Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-emoji/0.42.14/flexmark-ext-emoji-0.42.14.jar
2026-06-24T02:45:26.446Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-aside/0.42.14/flexmark-ext-aside-0.42.14.jar (16 kB at 23 kB/s)
2026-06-24T02:45:26.447Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-enumerated-reference/0.42.14/flexmark-ext-enumerated-reference-0.42.14.jar
2026-06-24T02:45:26.447Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-attributes/0.42.14/flexmark-ext-attributes-0.42.14.jar (36 kB at 50 kB/s)
2026-06-24T02:45:26.448Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-escaped-character/0.42.14/flexmark-ext-escaped-character-0.42.14.jar
2026-06-24T02:45:26.448Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-definition/0.42.14/flexmark-ext-definition-0.42.14.jar (40 kB at 56 kB/s)
2026-06-24T02:45:26.448Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-footnotes/0.42.14/flexmark-ext-footnotes-0.42.14.jar
2026-06-24T02:45:26.454Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/nibor/autolink/autolink/0.6.0/autolink-0.6.0.jar (16 kB at 22 kB/s)
2026-06-24T02:45:26.454Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-gfm-issues/0.42.14/flexmark-ext-gfm-issues-0.42.14.jar
2026-06-24T02:45:26.477Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-emoji/0.42.14/flexmark-ext-emoji-0.42.14.jar (73 kB at 99 kB/s)
2026-06-24T02:45:26.477Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-gfm-strikethrough/0.42.14/flexmark-ext-gfm-strikethrough-0.42.14.jar
2026-06-24T02:45:26.483Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-escaped-character/0.42.14/flexmark-ext-escaped-character-0.42.14.jar (13 kB at 17 kB/s)
2026-06-24T02:45:26.483Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-gfm-tables/0.42.14/flexmark-ext-gfm-tables-0.42.14.jar
2026-06-24T02:45:26.495Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-gfm-issues/0.42.14/flexmark-ext-gfm-issues-0.42.14.jar (16 kB at 21 kB/s)
2026-06-24T02:45:26.495Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-gfm-tasklist/0.42.14/flexmark-ext-gfm-tasklist-0.42.14.jar
2026-06-24T02:45:26.496Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-footnotes/0.42.14/flexmark-ext-footnotes-0.42.14.jar (41 kB at 54 kB/s)
2026-06-24T02:45:26.496Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-gfm-users/0.42.14/flexmark-ext-gfm-users-0.42.14.jar
2026-06-24T02:45:26.511Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-gfm-strikethrough/0.42.14/flexmark-ext-gfm-strikethrough-0.42.14.jar (29 kB at 37 kB/s)
2026-06-24T02:45:26.511Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-gitlab/0.42.14/flexmark-ext-gitlab-0.42.14.jar
2026-06-24T02:45:26.521Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-gfm-tables/0.42.14/flexmark-ext-gfm-tables-0.42.14.jar (33 kB at 42 kB/s)
2026-06-24T02:45:26.521Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-jekyll-front-matter/0.42.14/flexmark-ext-jekyll-front-matter-0.42.14.jar
2026-06-24T02:45:26.528Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-enumerated-reference/0.42.14/flexmark-ext-enumerated-reference-0.42.14.jar (66 kB at 84 kB/s)
2026-06-24T02:45:26.528Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-jekyll-tag/0.42.14/flexmark-ext-jekyll-tag-0.42.14.jar
2026-06-24T02:45:26.528Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-gfm-users/0.42.14/flexmark-ext-gfm-users-0.42.14.jar (16 kB at 20 kB/s)
2026-06-24T02:45:26.528Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-media-tags/0.42.14/flexmark-ext-media-tags-0.42.14.jar
2026-06-24T02:45:26.533Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-gfm-tasklist/0.42.14/flexmark-ext-gfm-tasklist-0.42.14.jar (28 kB at 35 kB/s)
2026-06-24T02:45:26.533Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-macros/0.42.14/flexmark-ext-macros-0.42.14.jar
2026-06-24T02:45:26.548Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-gitlab/0.42.14/flexmark-ext-gitlab-0.42.14.jar (42 kB at 52 kB/s)
2026-06-24T02:45:26.548Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-ins/0.42.14/flexmark-ext-ins-0.42.14.jar
2026-06-24T02:45:26.560Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-jekyll-front-matter/0.42.14/flexmark-ext-jekyll-front-matter-0.42.14.jar (18 kB at 22 kB/s)
2026-06-24T02:45:26.560Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-xwiki-macros/0.42.14/flexmark-ext-xwiki-macros-0.42.14.jar
2026-06-24T02:45:26.562Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-jekyll-tag/0.42.14/flexmark-ext-jekyll-tag-0.42.14.jar (21 kB at 26 kB/s)
2026-06-24T02:45:26.562Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-superscript/0.42.14/flexmark-ext-superscript-0.42.14.jar
2026-06-24T02:45:26.574Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-macros/0.42.14/flexmark-ext-macros-0.42.14.jar (35 kB at 42 kB/s)
2026-06-24T02:45:26.574Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-tables/0.42.14/flexmark-ext-tables-0.42.14.jar
2026-06-24T02:45:26.579Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-media-tags/0.42.14/flexmark-ext-media-tags-0.42.14.jar (25 kB at 30 kB/s)
2026-06-24T02:45:26.579Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-toc/0.42.14/flexmark-ext-toc-0.42.14.jar
2026-06-24T02:45:26.584Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-ins/0.42.14/flexmark-ext-ins-0.42.14.jar (13 kB at 15 kB/s)
2026-06-24T02:45:26.584Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-typographic/0.42.14/flexmark-ext-typographic-0.42.14.jar
2026-06-24T02:45:26.596Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-superscript/0.42.14/flexmark-ext-superscript-0.42.14.jar (13 kB at 15 kB/s)
2026-06-24T02:45:26.596Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-wikilink/0.42.14/flexmark-ext-wikilink-0.42.14.jar
2026-06-24T02:45:26.597Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-xwiki-macros/0.42.14/flexmark-ext-xwiki-macros-0.42.14.jar (31 kB at 36 kB/s)
2026-06-24T02:45:26.597Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-yaml-front-matter/0.42.14/flexmark-ext-yaml-front-matter-0.42.14.jar
2026-06-24T02:45:26.618Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-typographic/0.42.14/flexmark-ext-typographic-0.42.14.jar (22 kB at 25 kB/s)
2026-06-24T02:45:26.618Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-youtube-embedded/0.42.14/flexmark-ext-youtube-embedded-0.42.14.jar
2026-06-24T02:45:26.619Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-tables/0.42.14/flexmark-ext-tables-0.42.14.jar (76 kB at 86 kB/s)
2026-06-24T02:45:26.620Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-formatter/0.42.14/flexmark-formatter-0.42.14.jar
2026-06-24T02:45:26.636Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-yaml-front-matter/0.42.14/flexmark-ext-yaml-front-matter-0.42.14.jar (18 kB at 20 kB/s)
2026-06-24T02:45:26.636Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-html-parser/0.42.14/flexmark-html-parser-0.42.14.jar
2026-06-24T02:45:26.642Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-toc/0.42.14/flexmark-ext-toc-0.42.14.jar (91 kB at 100 kB/s)
2026-06-24T02:45:26.642Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/jsoup/jsoup/1.10.2/jsoup-1.10.2.jar
2026-06-24T02:45:26.650Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-wikilink/0.42.14/flexmark-ext-wikilink-0.42.14.jar (26 kB at 28 kB/s)
2026-06-24T02:45:26.650Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-jira-converter/0.42.14/flexmark-jira-converter-0.42.14.jar
2026-06-24T02:45:26.658Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-ext-youtube-embedded/0.42.14/flexmark-ext-youtube-embedded-0.42.14.jar (13 kB at 14 kB/s)
2026-06-24T02:45:26.658Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-profile-pegdown/0.42.14/flexmark-profile-pegdown-0.42.14.jar
2026-06-24T02:45:26.666Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-formatter/0.42.14/flexmark-formatter-0.42.14.jar (97 kB at 104 kB/s)
2026-06-24T02:45:26.666Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-util/0.42.14/flexmark-util-0.42.14.jar
2026-06-24T02:45:26.677Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-html-parser/0.42.14/flexmark-html-parser-0.42.14.jar (45 kB at 47 kB/s)
2026-06-24T02:45:26.677Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-youtrack-converter/0.42.14/flexmark-youtrack-converter-0.42.14.jar
2026-06-24T02:45:26.694Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-profile-pegdown/0.42.14/flexmark-profile-pegdown-0.42.14.jar (6.3 kB at 6.5 kB/s)
2026-06-24T02:45:26.694Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/doxia/doxia-module-confluence/1.11.1/doxia-module-confluence-1.11.1.jar
2026-06-24T02:45:26.695Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-jira-converter/0.42.14/flexmark-jira-converter-0.42.14.jar (40 kB at 41 kB/s)
2026-06-24T02:45:26.695Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/doxia/doxia-module-docbook-simple/1.11.1/doxia-module-docbook-simple-1.11.1.jar
2026-06-24T02:45:26.722Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/jsoup/jsoup/1.10.2/jsoup-1.10.2.jar (351 kB at 355 kB/s)
2026-06-24T02:45:26.722Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/doxia/doxia-module-twiki/1.11.1/doxia-module-twiki-1.11.1.jar
2026-06-24T02:45:26.722Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-youtrack-converter/0.42.14/flexmark-youtrack-converter-0.42.14.jar (41 kB at 41 kB/s)
2026-06-24T02:45:26.722Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/doxia/doxia-decoration-model/1.11.1/doxia-decoration-model-1.11.1.jar
2026-06-24T02:45:26.733Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/vladsch/flexmark/flexmark-util/0.42.14/flexmark-util-0.42.14.jar (385 kB at 385 kB/s)
2026-06-24T02:45:26.733Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/doxia/doxia-site-renderer/1.11.1/doxia-site-renderer-1.11.1.jar
2026-06-24T02:45:26.738Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/doxia/doxia-module-confluence/1.11.1/doxia-module-confluence-1.11.1.jar (58 kB at 58 kB/s)
2026-06-24T02:45:26.738Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/doxia/doxia-skin-model/1.11.1/doxia-skin-model-1.11.1.jar
2026-06-24T02:45:26.739Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/doxia/doxia-module-docbook-simple/1.11.1/doxia-module-docbook-simple-1.11.1.jar (128 kB at 127 kB/s)
2026-06-24T02:45:26.739Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-velocity/1.2/plexus-velocity-1.2.jar
2026-06-24T02:45:26.764Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/doxia/doxia-module-twiki/1.11.1/doxia-module-twiki-1.11.1.jar (73 kB at 70 kB/s)
2026-06-24T02:45:26.764Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/velocity/velocity/1.7/velocity-1.7.jar
2026-06-24T02:45:26.769Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-velocity/1.2/plexus-velocity-1.2.jar (8.1 kB at 7.8 kB/s)
2026-06-24T02:45:26.769Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/commons-lang/commons-lang/2.4/commons-lang-2.4.jar
2026-06-24T02:45:26.770Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/doxia/doxia-skin-model/1.11.1/doxia-skin-model-1.11.1.jar (16 kB at 16 kB/s)
2026-06-24T02:45:26.770Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/velocity/velocity-tools/2.0/velocity-tools-2.0.jar
2026-06-24T02:45:26.779Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/doxia/doxia-decoration-model/1.11.1/doxia-decoration-model-1.11.1.jar (60 kB at 57 kB/s)
2026-06-24T02:45:26.779Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/commons-beanutils/commons-beanutils/1.7.0/commons-beanutils-1.7.0.jar
2026-06-24T02:45:26.781Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/doxia/doxia-site-renderer/1.11.1/doxia-site-renderer-1.11.1.jar (65 kB at 62 kB/s)
2026-06-24T02:45:26.781Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/commons-digester/commons-digester/1.8/commons-digester-1.8.jar
2026-06-24T02:45:26.820Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/commons-lang/commons-lang/2.4/commons-lang-2.4.jar (262 kB at 241 kB/s)
2026-06-24T02:45:26.820Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/commons-chain/commons-chain/1.1/commons-chain-1.1.jar
2026-06-24T02:45:26.830Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/velocity/velocity-tools/2.0/velocity-tools-2.0.jar (347 kB at 316 kB/s)
2026-06-24T02:45:26.830Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/dom4j/dom4j/1.1/dom4j-1.1.jar
2026-06-24T02:45:26.842Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/commons-digester/commons-digester/1.8/commons-digester-1.8.jar (144 kB at 130 kB/s)
2026-06-24T02:45:26.842Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/oro/oro/2.0.8/oro-2.0.8.jar
2026-06-24T02:45:26.843Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/commons-beanutils/commons-beanutils/1.7.0/commons-beanutils-1.7.0.jar (189 kB at 170 kB/s)
2026-06-24T02:45:26.843Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/doxia/doxia-integration-tools/1.11.1/doxia-integration-tools-1.11.1.jar
2026-06-24T02:45:26.845Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/velocity/velocity/1.7/velocity-1.7.jar (450 kB at 404 kB/s)
2026-06-24T02:45:26.845Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-server/9.4.46.v20220331/jetty-server-9.4.46.v20220331.jar
2026-06-24T02:45:26.862Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/commons-chain/commons-chain/1.1/commons-chain-1.1.jar (90 kB at 80 kB/s)
2026-06-24T02:45:26.862Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/javax/servlet/javax.servlet-api/3.1.0/javax.servlet-api-3.1.0.jar
2026-06-24T02:45:26.888Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/oro/oro/2.0.8/oro-2.0.8.jar (65 kB at 57 kB/s)
2026-06-24T02:45:26.888Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-http/9.4.46.v20220331/jetty-http-9.4.46.v20220331.jar
2026-06-24T02:45:26.891Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/dom4j/dom4j/1.1/dom4j-1.1.jar (457 kB at 395 kB/s)
2026-06-24T02:45:26.891Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-io/9.4.46.v20220331/jetty-io-9.4.46.v20220331.jar
2026-06-24T02:45:26.904Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/doxia/doxia-integration-tools/1.11.1/doxia-integration-tools-1.11.1.jar (47 kB at 40 kB/s)
2026-06-24T02:45:26.904Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-servlet/9.4.46.v20220331/jetty-servlet-9.4.46.v20220331.jar
2026-06-24T02:45:26.906Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/javax/servlet/javax.servlet-api/3.1.0/javax.servlet-api-3.1.0.jar (96 kB at 82 kB/s)
2026-06-24T02:45:26.906Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-security/9.4.46.v20220331/jetty-security-9.4.46.v20220331.jar
2026-06-24T02:45:26.932Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-server/9.4.46.v20220331/jetty-server-9.4.46.v20220331.jar (733 kB at 611 kB/s)
2026-06-24T02:45:26.932Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-util-ajax/9.4.46.v20220331/jetty-util-ajax-9.4.46.v20220331.jar
2026-06-24T02:45:26.949Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-io/9.4.46.v20220331/jetty-io-9.4.46.v20220331.jar (184 kB at 151 kB/s)
2026-06-24T02:45:26.949Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-webapp/9.4.46.v20220331/jetty-webapp-9.4.46.v20220331.jar
2026-06-24T02:45:26.954Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-security/9.4.46.v20220331/jetty-security-9.4.46.v20220331.jar (119 kB at 98 kB/s)
2026-06-24T02:45:26.954Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-xml/9.4.46.v20220331/jetty-xml-9.4.46.v20220331.jar
2026-06-24T02:45:26.957Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-http/9.4.46.v20220331/jetty-http-9.4.46.v20220331.jar (225 kB at 184 kB/s)
2026-06-24T02:45:26.957Z,backend,[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-util/9.4.46.v20220331/jetty-util-9.4.46.v20220331.jar
2026-06-24T02:45:26.972Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-util-ajax/9.4.46.v20220331/jetty-util-ajax-9.4.46.v20220331.jar (67 kB at 54 kB/s)
2026-06-24T02:45:26.975Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-servlet/9.4.46.v20220331/jetty-servlet-9.4.46.v20220331.jar (147 kB at 118 kB/s)
2026-06-24T02:45:26.990Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-webapp/9.4.46.v20220331/jetty-webapp-9.4.46.v20220331.jar (141 kB at 112 kB/s)
2026-06-24T02:45:26.999Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-xml/9.4.46.v20220331/jetty-xml-9.4.46.v20220331.jar (69 kB at 54 kB/s)
2026-06-24T02:45:27.037Z,backend,[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-util/9.4.46.v20220331/jetty-util-9.4.46.v20220331.jar (586 kB at 449 kB/s)
2026-06-24T02:45:27.053Z,backend,[INFO]       maven-site-plugin-3.12.1.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       maven-reporting-api-3.1.1.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       maven-reporting-exec-1.6.0.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       maven-artifact-3.2.5.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       maven-core-3.2.5.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       maven-repository-metadata-3.2.5.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       maven-model-builder-3.2.5.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       maven-aether-provider-3.2.5.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       aether-spi-1.0.0.v20140518.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       aether-impl-1.0.0.v20140518.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       aether-api-1.0.0.v20140518.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       org.eclipse.sisu.plexus-0.3.5.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       javax.annotation-api-1.2.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       cdi-api-1.2.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       org.eclipse.sisu.inject-0.3.5.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       sisu-guice-3.2.3-no_aop.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       javax.inject-1.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       aopalliance-1.0.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       guava-16.0.1.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       plexus-classworlds-2.5.2.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       plexus-sec-dispatcher-1.3.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       plexus-cipher-1.4.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       maven-model-3.2.5.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       maven-plugin-api-3.2.5.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       maven-settings-3.2.5.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       maven-settings-builder-3.2.5.jar
2026-06-24T02:45:27.053Z,backend,[INFO]       aether-util-1.0.0.v20140518.jar
2026-06-24T02:45:27.054Z,backend,[INFO]       maven-shared-utils-3.3.4.jar
2026-06-24T02:45:27.054Z,backend,[INFO]       commons-io-2.6.jar
2026-06-24T02:45:27.054Z,backend,
2026-06-24T02:45:27.054Z,backend,[INFO]       maven-archiver-3.5.2.jar
2026-06-24T02:45:27.054Z,backend,[INFO]       commons-compress-1.20.jar
2026-06-24T02:45:27.054Z,backend,[INFO]       plexus-interpolation-1.26.jar
2026-06-24T02:45:27.054Z,backend,[INFO]       plexus-archiver-4.2.7.jar
2026-06-24T02:45:27.054Z,backend,[INFO]       plexus-io-3.2.0.jar
2026-06-24T02:45:27.054Z,backend,[INFO]       snappy-0.4.jar
2026-06-24T02:45:27.054Z,backend,[INFO]       xz-1.9.jar
2026-06-24T02:45:27.054Z,backend,[INFO]       plexus-i18n-1.0-beta-10.jar
2026-06-24T02:45:27.054Z,backend,[INFO]       plexus-utils-3.4.2.jar
2026-06-24T02:45:27.054Z,backend,[INFO]       doxia-sink-api-1.11.1.jar
